timestamp,query_type,zone_id,zone_b,cache_status,cache_key,latency_ms
1780377489.677205,Q1,Z2,,HIT,Q1:zone=Z2:conf=0.5,0.7839202880859375
1780377489.6785338,Q5,Z2,,HIT,Q5:zone=Z2:bins=10,0.7584095001220703
1780377489.6797972,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.7,0.7688999176025391
1780377489.6853387,Q4,Z2,Z3,MISS,Q4:zone_a=Z2:zone_b=Z3:conf=0.7,5.312681198120117
1780377489.6867807,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.7,0.8933544158935547
1780377489.6880834,Q2,Z1,,HIT,Q2:zone=Z1:conf=0.5,0.7259845733642578
1780377489.6893458,Q4,Z3,Z4,HIT,Q4:zone_a=Z3:zone_b=Z4:conf=0.0,0.78582763671875
1780377489.6906943,Q1,Z2,,HIT,Q1:zone=Z2:conf=0.7,0.8649826049804688
1780377489.6920362,Q1,Z2,,HIT,Q1:zone=Z2:conf=0.5,0.7729530334472656
1780377489.6932127,Q3,Z2,,HIT,Q3:zone=Z2:conf=0.5,0.7610321044921875
1780377489.694478,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.5,0.7040500640869141
1780377489.6958752,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.7,0.8127689361572266
1780377489.6971624,Q3,Z4,,HIT,Q3:zone=Z4:conf=0.5,0.8318424224853516
1780377489.698492,Q2,Z4,,HIT,Q2:zone=Z4:conf=0.7,0.8020401000976562
1780377489.6998124,Q2,Z5,,HIT,Q2:zone=Z5:conf=0.0,0.7236003875732422
1780377489.7010176,Q2,Z3,,HIT,Q2:zone=Z3:conf=0.7,0.7545948028564453
1780377489.7023427,Q3,Z4,,HIT,Q3:zone=Z4:conf=0.5,0.7407665252685547
1780377489.703816,Q1,Z4,,HIT,Q1:zone=Z4:conf=0.7,0.9300708770751953
1780377489.7049227,Q1,Z2,,HIT,Q1:zone=Z2:conf=0.0,0.6616115570068359
1780377489.7061212,Q1,Z4,,HIT,Q1:zone=Z4:conf=0.5,0.6961822509765625
1780377489.7073607,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.0,0.6823539733886719
1780377489.7085276,Q2,Z1,,HIT,Q2:zone=Z1:conf=0.7,0.7448196411132812
1780377489.7099397,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.7,0.7879734039306641
1780377489.7113137,Q2,Z5,,HIT,Q2:zone=Z5:conf=0.7,0.7772445678710938
1780377489.7126467,Q2,Z5,,HIT,Q2:zone=Z5:conf=0.5,0.7929801940917969
1780377489.7138917,Q3,Z4,,HIT,Q3:zone=Z4:conf=0.0,0.7417201995849609
1780377489.7151778,Q3,Z2,,HIT,Q3:zone=Z2:conf=0.7,0.8296966552734375
1780377489.7163262,Q4,Z5,Z4,HIT,Q4:zone_a=Z5:zone_b=Z4:conf=0.0,0.5815029144287109
1780377489.7175522,Q3,Z3,,HIT,Q3:zone=Z3:conf=0.0,0.7200241088867188
1780377489.718758,Q1,Z4,,HIT,Q1:zone=Z4:conf=0.7,0.7474422454833984
1780377489.7200758,Q3,Z1,,HIT,Q3:zone=Z1:conf=0.0,0.7636547088623047
1780377489.7214327,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.0,0.7903575897216797
1780377489.7227888,Q3,Z1,,HIT,Q3:zone=Z1:conf=0.7,0.83160400390625
1780377489.7241287,Q1,Z3,,HIT,Q1:zone=Z3:conf=0.5,0.7586479187011719
1780377489.725427,Q3,Z1,,HIT,Q3:zone=Z1:conf=0.5,0.7996559143066406
1780377489.7266312,Q1,Z3,,HIT,Q1:zone=Z3:conf=0.7,0.6971359252929688
1780377489.7279449,Q1,Z2,,HIT,Q1:zone=Z2:conf=0.7,0.7562637329101562
1780377489.7291503,Q5,Z1,,HIT,Q5:zone=Z1:bins=10,0.6389617919921875
1780377489.7306433,Q3,Z1,,HIT,Q3:zone=Z1:conf=0.5,0.7979869842529297
1780377489.731899,Q2,Z3,,HIT,Q2:zone=Z3:conf=0.7,0.6556510925292969
1780377489.7331545,Q1,Z2,,HIT,Q1:zone=Z2:conf=0.7,0.6825923919677734
1780377489.7342813,Q3,Z4,,HIT,Q3:zone=Z4:conf=0.7,0.5981922149658203
1780377489.7355719,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.0,0.7207393646240234
1780377489.7367728,Q2,Z2,,HIT,Q2:zone=Z2:conf=0.5,0.7619857788085938
1780377489.7382474,Q1,Z3,,HIT,Q1:zone=Z3:conf=0.5,0.7588863372802734
1780377489.7394798,Q4,Z3,Z4,HIT,Q4:zone_a=Z3:zone_b=Z4:conf=0.5,0.7441043853759766
1780377489.7408414,Q3,Z1,,HIT,Q3:zone=Z1:conf=0.7,0.69427490234375
1780377489.7425768,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.5,1.1301040649414062
1780377489.7438965,Q3,Z1,,HIT,Q3:zone=Z1:conf=0.0,0.6680488586425781
1780377489.7451239,Q4,Z3,Z5,HIT,Q4:zone_a=Z3:zone_b=Z5:conf=0.0,0.6034374237060547
1780377489.7464843,Q1,Z2,,HIT,Q1:zone=Z2:conf=0.0,0.7283687591552734
1780377489.7481942,Q3,Z3,,HIT,Q3:zone=Z3:conf=0.0,1.0099411010742188
1780377489.749629,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.5,0.732421875
1780377489.753525,Q3,Z3,,HIT,Q3:zone=Z3:conf=0.7,3.309488296508789
1780377489.75821,Q4,Z2,Z4,MISS,Q4:zone_a=Z2:zone_b=Z4:conf=0.0,4.411458969116211
1780377489.7594924,Q1,Z2,,HIT,Q1:zone=Z2:conf=0.7,0.6287097930908203
1780377489.7632244,Q2,Z5,,HIT,Q2:zone=Z5:conf=0.0,2.9451847076416016
1780377489.766921,Q4,Z3,Z1,HIT,Q4:zone_a=Z3:zone_b=Z1:conf=0.0,0.7145404815673828
1780377489.7688155,Q1,Z4,,HIT,Q1:zone=Z4:conf=0.7,1.4190673828125
1780377489.7727349,Q1,Z2,,HIT,Q1:zone=Z2:conf=0.5,0.7982254028320312
1780377489.7807178,Q4,Z4,Z1,MISS,Q4:zone_a=Z4:zone_b=Z1:conf=0.7,7.472038269042969
1780377489.783559,Q1,Z4,,HIT,Q1:zone=Z4:conf=0.7,2.275705337524414
1780377489.7845123,Q3,Z2,,HIT,Q3:zone=Z2:conf=0.7,0.5431175231933594
1780377489.7892258,Q3,Z3,,HIT,Q3:zone=Z3:conf=0.7,4.21452522277832
1780377489.791789,Q1,Z5,,HIT,Q1:zone=Z5:conf=0.0,1.0638236999511719
1780377489.7942154,Q5,Z1,,HIT,Q5:zone=Z1:bins=5,1.3833045959472656
1780377489.7969604,Q1,Z2,,HIT,Q1:zone=Z2:conf=0.5,1.9536018371582031
1780377489.7987502,Q3,Z2,,HIT,Q3:zone=Z2:conf=0.7,1.028299331665039
1780377489.8007257,Q3,Z1,,HIT,Q3:zone=Z1:conf=0.0,1.15203857421875
1780377489.8026683,Q1,Z2,,HIT,Q1:zone=Z2:conf=0.0,1.1928081512451172
1780377489.804729,Q2,Z2,,HIT,Q2:zone=Z2:conf=0.7,1.3852119445800781
1780377489.8062787,Q4,Z2,Z1,HIT,Q4:zone_a=Z2:zone_b=Z1:conf=0.0,0.9307861328125
1780377489.8091617,Q1,Z4,,HIT,Q1:zone=Z4:conf=0.5,2.320528030395508
1780377489.8150647,Q3,Z2,,HIT,Q3:zone=Z2:conf=0.7,0.6406307220458984
1780377489.818569,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.5,1.3110637664794922
1780377489.8212163,Q1,Z5,,HIT,Q1:zone=Z5:conf=0.7,0.9801387786865234
1780377489.8288536,Q5,Z1,,HIT,Q5:zone=Z1:bins=10,1.5544891357421875
1780377489.8317041,Q1,Z5,,HIT,Q1:zone=Z5:conf=0.5,2.187013626098633
1780377489.8372567,Q3,Z2,,HIT,Q3:zone=Z2:conf=0.5,1.1258125305175781
1780377489.8406217,Q2,Z1,,HIT,Q2:zone=Z1:conf=0.5,2.806425094604492
1780377489.8436782,Q1,Z3,,HIT,Q1:zone=Z3:conf=0.5,2.568960189819336
1780377489.847407,Q2,Z2,,HIT,Q2:zone=Z2:conf=0.5,1.371145248413086
1780377489.8502924,Q1,Z5,,HIT,Q1:zone=Z5:conf=0.5,2.1812915802001953
1780377489.8517706,Q5,Z1,,HIT,Q5:zone=Z1:bins=5,0.9481906890869141
1780377489.8530865,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.5,0.6740093231201172
1780377489.8543031,Q1,Z2,,HIT,Q1:zone=Z2:conf=0.7,0.6706714630126953
1780377489.8555734,Q2,Z2,,HIT,Q2:zone=Z2:conf=0.5,0.7872581481933594
1780377489.8567984,Q3,Z4,,HIT,Q3:zone=Z4:conf=0.7,0.6561279296875
1780377489.857917,Q2,Z3,,HIT,Q2:zone=Z3:conf=0.5,0.6744861602783203
1780377489.8590665,Q1,Z2,,HIT,Q1:zone=Z2:conf=0.0,0.6003379821777344
1780377489.8601832,Q3,Z2,,HIT,Q3:zone=Z2:conf=0.0,0.5946159362792969
1780377489.861311,Q1,Z2,,HIT,Q1:zone=Z2:conf=0.0,0.7154941558837891
1780377489.8624954,Q3,Z1,,HIT,Q3:zone=Z1:conf=0.7,0.6418228149414062
1780377489.863591,Q1,Z3,,HIT,Q1:zone=Z3:conf=0.0,0.5779266357421875
1780377489.8646708,Q1,Z4,,HIT,Q1:zone=Z4:conf=0.7,0.6840229034423828
1780377489.865687,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.0,0.5309581756591797
1780377489.8667762,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.5,0.7107257843017578
1780377489.8678403,Q3,Z3,,HIT,Q3:zone=Z3:conf=0.0,0.5590915679931641
1780377489.8691947,Q1,Z2,,HIT,Q1:zone=Z2:conf=0.7,0.8909702301025391
1780377489.870404,Q1,Z5,,HIT,Q1:zone=Z5:conf=0.0,0.659942626953125
1780377489.8715615,Q4,Z1,Z4,HIT,Q4:zone_a=Z1:zone_b=Z4:conf=0.0,0.5948543548583984
1780377489.8726432,Q3,Z1,,HIT,Q3:zone=Z1:conf=0.0,0.6723403930664062
1780377489.8737772,Q1,Z5,,HIT,Q1:zone=Z5:conf=0.7,0.6237030029296875
1780377489.8750587,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.7,0.7045269012451172
1780377489.876384,Q4,Z1,Z5,HIT,Q4:zone_a=Z1:zone_b=Z5:conf=0.5,0.7026195526123047
1780377489.877488,Q1,Z4,,HIT,Q1:zone=Z4:conf=0.5,0.6530284881591797
1780377489.880712,Q2,Z5,,HIT,Q2:zone=Z5:conf=0.0,2.760648727416992
1780377489.88197,Q3,Z2,,HIT,Q3:zone=Z2:conf=0.0,0.6933212280273438
1780377489.8830538,Q1,Z5,,HIT,Q1:zone=Z5:conf=0.0,0.6301403045654297
1780377489.885208,Q2,Z4,,HIT,Q2:zone=Z4:conf=0.7,1.6846656799316406
1780377489.8891244,Q1,Z4,,HIT,Q1:zone=Z4:conf=0.0,3.194093704223633
1780377489.8903205,Q1,Z3,,HIT,Q1:zone=Z3:conf=0.5,0.6730556488037109
1780377489.8923907,Q2,Z1,,HIT,Q2:zone=Z1:conf=0.7,1.5897750854492188
1780377489.8937957,Q2,Z1,,HIT,Q2:zone=Z1:conf=0.7,0.87738037109375
1780377489.8951247,Q4,Z2,Z1,HIT,Q4:zone_a=Z2:zone_b=Z1:conf=0.5,0.7698535919189453
1780377489.8965726,Q1,Z3,,HIT,Q1:zone=Z3:conf=0.5,0.8504390716552734
1780377489.8982272,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.7,0.9765625
1780377489.8997848,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.7,0.8690357208251953
1780377489.9013875,Q3,Z4,,HIT,Q3:zone=Z4:conf=0.0,0.8788108825683594
1780377489.902576,Q1,Z2,,HIT,Q1:zone=Z2:conf=0.5,0.698089599609375
1780377489.903621,Q4,Z2,Z1,HIT,Q4:zone_a=Z2:zone_b=Z1:conf=0.0,0.6031990051269531
1780377489.9048574,Q5,Z4,,HIT,Q5:zone=Z4:bins=10,0.7605552673339844
1780377489.9059293,Q3,Z2,,HIT,Q3:zone=Z2:conf=0.5,0.5888938903808594
1780377489.9069867,Q2,Z4,,HIT,Q2:zone=Z4:conf=0.7,0.60272216796875
1780377489.9082534,Q1,Z4,,HIT,Q1:zone=Z4:conf=0.5,0.69427490234375
1780377489.9097664,Q2,Z3,,HIT,Q2:zone=Z3:conf=0.7,0.8106231689453125
1780377489.911068,Q3,Z5,,HIT,Q3:zone=Z5:conf=0.0,0.6701946258544922
1780377489.9122245,Q1,Z4,,HIT,Q1:zone=Z4:conf=0.5,0.64849853515625
1780377489.9133098,Q4,Z2,Z1,HIT,Q4:zone_a=Z2:zone_b=Z1:conf=0.7,0.621795654296875
1780377489.9144132,Q3,Z3,,HIT,Q3:zone=Z3:conf=0.7,0.6303787231445312
1780377489.915798,Q1,Z5,,HIT,Q1:zone=Z5:conf=0.5,0.7448196411132812
1780377489.9169266,Q4,Z1,Z4,HIT,Q4:zone_a=Z1:zone_b=Z4:conf=0.5,0.6136894226074219
1780377489.9179294,Q2,Z2,,HIT,Q2:zone=Z2:conf=0.0,0.5347728729248047
1780377489.9189878,Q2,Z3,,HIT,Q2:zone=Z3:conf=0.0,0.5574226379394531
1780377489.9199724,Q1,Z3,,HIT,Q1:zone=Z3:conf=0.0,0.5125999450683594
1780377489.921261,Q2,Z4,,HIT,Q2:zone=Z4:conf=0.7,0.8351802825927734
1780377489.9227266,Q2,Z4,,HIT,Q2:zone=Z4:conf=0.0,0.9133815765380859
1780377489.9240773,Q4,Z3,Z4,HIT,Q4:zone_a=Z3:zone_b=Z4:conf=0.5,0.6911754608154297
1780377489.9252503,Q4,Z1,Z4,HIT,Q4:zone_a=Z1:zone_b=Z4:conf=0.7,0.6685256958007812
1780377489.9263954,Q1,Z4,,HIT,Q1:zone=Z4:conf=0.5,0.6513595581054688
1780377489.9274507,Q2,Z3,,HIT,Q2:zone=Z3:conf=0.5,0.5791187286376953
1780377489.9285486,Q3,Z3,,HIT,Q3:zone=Z3:conf=0.5,0.6372928619384766
1780377489.9295616,Q2,Z1,,HIT,Q2:zone=Z1:conf=0.0,0.5462169647216797
1780377489.9307244,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.5,0.7166862487792969
1780377489.9328735,Q2,Z1,,HIT,Q2:zone=Z1:conf=0.0,0.7557868957519531
1780377489.9352255,Q1,Z2,,HIT,Q1:zone=Z2:conf=0.5,1.8591880798339844
1780377489.9378738,Q2,Z3,,HIT,Q2:zone=Z3:conf=0.7,1.661539077758789
1780377489.9395251,Q2,Z3,,HIT,Q2:zone=Z3:conf=0.0,1.1014938354492188
1780377489.9408915,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.0,0.8568763732910156
1780377489.941995,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.0,0.5688667297363281
1780377489.947503,Q3,Z2,,HIT,Q3:zone=Z2:conf=0.7,2.2525787353515625
1780377489.9514394,Q3,Z4,,HIT,Q3:zone=Z4:conf=0.7,0.8981227874755859
1780377489.9528246,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.5,0.8487701416015625
1780377489.954735,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.7,1.4202594757080078
1780377489.957866,Q2,Z1,,HIT,Q2:zone=Z1:conf=0.0,2.4306774139404297
1780377489.9595513,Q1,Z2,,HIT,Q1:zone=Z2:conf=0.0,1.1279582977294922
1780377489.9618921,Q4,Z1,Z2,HIT,Q4:zone_a=Z1:zone_b=Z2:conf=0.5,1.7986297607421875
1780377489.9657502,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.7,2.830982208251953
1780377489.9681761,Q3,Z1,,HIT,Q3:zone=Z1:conf=0.0,1.6398429870605469
1780377489.9708846,Q3,Z5,,HIT,Q3:zone=Z5:conf=0.7,1.3735294342041016
1780377489.9731503,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.0,1.4655590057373047
1780377489.9744527,Q2,Z1,,HIT,Q2:zone=Z1:conf=0.5,0.7817745208740234
1780377489.9762588,Q3,Z1,,HIT,Q3:zone=Z1:conf=0.0,1.1110305786132812
1780377489.9789112,Q1,Z4,,HIT,Q1:zone=Z4:conf=0.5,1.0867118835449219
1780377489.9808471,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.7,1.0929107666015625
1780377489.983711,Q2,Z2,,HIT,Q2:zone=Z2:conf=0.7,1.2030601501464844
1780377489.9852202,Q3,Z2,,HIT,Q3:zone=Z2:conf=0.0,0.9129047393798828
1780377489.9868474,Q3,Z2,,HIT,Q3:zone=Z2:conf=0.7,0.7481575012207031
1780377489.9881606,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.7,0.7853507995605469
1780377489.9901726,Q3,Z5,,HIT,Q3:zone=Z5:conf=0.0,1.2674331665039062
1780377489.9918027,Q3,Z3,,HIT,Q3:zone=Z3:conf=0.7,1.0495185852050781
1780377489.993169,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.0,0.7805824279785156
1780377489.994234,Q1,Z4,,HIT,Q1:zone=Z4:conf=0.0,0.5471706390380859
1780377489.9956157,Q2,Z1,,HIT,Q2:zone=Z1:conf=0.5,0.7700920104980469
1780377489.996703,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.7,0.58746337890625
1780377489.9978824,Q3,Z4,,HIT,Q3:zone=Z4:conf=0.7,0.6048679351806641
1780377489.9991384,Q1,Z2,,HIT,Q1:zone=Z2:conf=0.5,0.6420612335205078
1780377490.0004706,Q2,Z2,,HIT,Q2:zone=Z2:conf=0.0,0.8153915405273438
1780377490.001812,Q3,Z1,,HIT,Q3:zone=Z1:conf=0.5,0.6656646728515625
1780377490.003249,Q2,Z4,,HIT,Q2:zone=Z4:conf=0.5,0.8897781372070312
1780377490.0048425,Q3,Z4,,HIT,Q3:zone=Z4:conf=0.5,1.0190010070800781
1780377490.0066314,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.5,0.9090900421142578
1780377490.0083559,Q3,Z3,,HIT,Q3:zone=Z3:conf=0.0,0.9965896606445312
1780377490.0097501,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.7,0.8547306060791016
1780377490.010933,Q1,Z3,,HIT,Q1:zone=Z3:conf=0.7,0.5958080291748047
1780377490.0124252,Q3,Z5,,HIT,Q3:zone=Z5:conf=0.5,0.6475448608398438
1780377490.0134668,Q2,Z1,,HIT,Q2:zone=Z1:conf=0.7,0.5717277526855469
1780377490.014602,Q2,Z1,,HIT,Q2:zone=Z1:conf=0.7,0.6794929504394531
1780377490.0159185,Q4,Z2,Z3,HIT,Q4:zone_a=Z2:zone_b=Z3:conf=0.7,0.7944107055664062
1780377490.0176046,Q2,Z2,,HIT,Q2:zone=Z2:conf=0.7,0.8432865142822266
1780377490.021745,Q4,Z2,Z4,MISS,Q4:zone_a=Z2:zone_b=Z4:conf=0.5,3.8220882415771484
1780377490.0230882,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.0,0.8428096771240234
1780377490.0242603,Q3,Z1,,HIT,Q3:zone=Z1:conf=0.7,0.6737709045410156
1780377490.025638,Q2,Z2,,HIT,Q2:zone=Z2:conf=0.0,0.6978511810302734
1780377490.0268204,Q2,Z2,,HIT,Q2:zone=Z2:conf=0.0,0.6570816040039062
1780377490.0281456,Q1,Z4,,HIT,Q1:zone=Z4:conf=0.7,0.789642333984375
1780377490.0294316,Q4,Z1,Z4,HIT,Q4:zone_a=Z1:zone_b=Z4:conf=0.0,0.7174015045166016
1780377490.030869,Q1,Z5,,HIT,Q1:zone=Z5:conf=0.7,0.8292198181152344
1780377490.0320752,Q2,Z4,,HIT,Q2:zone=Z4:conf=0.5,0.6392002105712891
1780377490.033395,Q1,Z4,,HIT,Q1:zone=Z4:conf=0.5,0.7557868957519531
1780377490.034452,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.7,0.5974769592285156
1780377490.0392127,Q4,Z3,Z5,MISS,Q4:zone_a=Z3:zone_b=Z5:conf=0.5,4.520654678344727
1780377490.040391,Q1,Z5,,HIT,Q1:zone=Z5:conf=0.0,0.6766319274902344
1780377490.0416076,Q3,Z1,,HIT,Q3:zone=Z1:conf=0.0,0.7240772247314453
1780377490.0431893,Q1,Z4,,HIT,Q1:zone=Z4:conf=0.5,1.0128021240234375
1780377490.044727,Q1,Z4,,HIT,Q1:zone=Z4:conf=0.0,0.9715557098388672
1780377490.0458934,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.7,0.6260871887207031
1780377490.0470679,Q2,Z2,,HIT,Q2:zone=Z2:conf=0.5,0.6468296051025391
1780377490.048157,Q1,Z2,,HIT,Q1:zone=Z2:conf=0.7,0.6291866302490234
1780377490.049675,Q1,Z2,,HIT,Q1:zone=Z2:conf=0.0,1.0762214660644531
1780377490.051143,Q3,Z2,,HIT,Q3:zone=Z2:conf=0.7,0.8544921875
1780377490.0524523,Q2,Z4,,HIT,Q2:zone=Z4:conf=0.7,0.7295608520507812
1780377490.0541596,Q1,Z5,,HIT,Q1:zone=Z5:conf=0.0,1.2049674987792969
1780377490.0559916,Q3,Z1,,HIT,Q3:zone=Z1:conf=0.7,1.1854171752929688
1780377490.0574985,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.7,0.8692741394042969
1780377490.058654,Q1,Z2,,HIT,Q1:zone=Z2:conf=0.5,0.621795654296875
1780377490.0599284,Q2,Z5,,HIT,Q2:zone=Z5:conf=0.0,0.6425380706787109
1780377490.0611591,Q2,Z5,,HIT,Q2:zone=Z5:conf=0.0,0.7772445678710938
1780377490.0626886,Q3,Z1,,HIT,Q3:zone=Z1:conf=0.7,0.8740425109863281
1780377490.063689,Q2,Z4,,HIT,Q2:zone=Z4:conf=0.7,0.5381107330322266
1780377490.0649374,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.7,0.6427764892578125
1780377490.0662932,Q1,Z4,,HIT,Q1:zone=Z4:conf=0.5,0.8804798126220703
1780377490.067484,Q1,Z5,,HIT,Q1:zone=Z5:conf=0.0,0.7164478302001953
1780377490.0688827,Q1,Z5,,HIT,Q1:zone=Z5:conf=0.5,0.8759498596191406
1780377490.0706706,Q4,Z2,Z5,HIT,Q4:zone_a=Z2:zone_b=Z5:conf=0.5,1.2395381927490234
1780377490.0721145,Q1,Z4,,HIT,Q1:zone=Z4:conf=0.5,0.9169578552246094
1780377490.0735612,Q3,Z1,,HIT,Q3:zone=Z1:conf=0.0,0.8349418640136719
1780377490.0751703,Q2,Z4,,HIT,Q2:zone=Z4:conf=0.7,1.1012554168701172
1780377490.0764925,Q3,Z3,,HIT,Q3:zone=Z3:conf=0.5,0.74005126953125
1780377490.0780373,Q2,Z1,,HIT,Q2:zone=Z1:conf=0.5,0.6911754608154297
1780377490.0791001,Q2,Z3,,HIT,Q2:zone=Z3:conf=0.7,0.5834102630615234
1780377490.0805957,Q1,Z3,,HIT,Q1:zone=Z3:conf=0.0,0.8556842803955078
1780377490.0817647,Q3,Z1,,HIT,Q3:zone=Z1:conf=0.0,0.5779266357421875
1780377490.0835285,Q1,Z2,,HIT,Q1:zone=Z2:conf=0.5,0.8177757263183594
1780377490.0848672,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.5,0.6849765777587891
1780377490.0862353,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.5,0.7910728454589844
1780377490.0877185,Q4,Z1,Z4,HIT,Q4:zone_a=Z1:zone_b=Z4:conf=0.7,0.7505416870117188
1780377490.0890145,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.5,0.8161067962646484
1780377490.0930026,Q2,Z4,,HIT,Q2:zone=Z4:conf=0.5,3.3571720123291016
1780377490.0950634,Q4,Z2,Z5,HIT,Q4:zone_a=Z2:zone_b=Z5:conf=0.5,0.8800029754638672
1780377490.0997255,Q3,Z1,,HIT,Q3:zone=Z1:conf=0.5,3.616809844970703
1780377490.101821,Q2,Z1,,HIT,Q2:zone=Z1:conf=0.5,1.168966293334961
1780377490.1049654,Q1,Z2,,HIT,Q1:zone=Z2:conf=0.5,0.6480216979980469
1780377490.1061993,Q3,Z4,,HIT,Q3:zone=Z4:conf=0.7,0.7619857788085938
1780377490.1093154,Q1,Z2,,HIT,Q1:zone=Z2:conf=0.0,2.313375473022461
1780377490.111001,Q1,Z4,,HIT,Q1:zone=Z4:conf=0.5,0.8435249328613281
1780377490.1144264,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.0,2.859830856323242
1780377490.116548,Q2,Z3,,HIT,Q2:zone=Z3:conf=0.0,1.2922286987304688
1780377490.1179595,Q3,Z1,,HIT,Q3:zone=Z1:conf=0.5,0.6883144378662109
1780377490.1195889,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.5,0.9601116180419922
1780377490.122872,Q3,Z1,,HIT,Q3:zone=Z1:conf=0.0,2.2542476654052734
1780377490.1260421,Q4,Z1,Z3,HIT,Q4:zone_a=Z1:zone_b=Z3:conf=0.0,0.865936279296875
1780377490.130905,Q3,Z5,,HIT,Q3:zone=Z5:conf=0.0,2.2585391998291016
1780377490.1328268,Q2,Z1,,HIT,Q2:zone=Z1:conf=0.5,1.3022422790527344
1780377490.1356318,Q1,Z4,,HIT,Q1:zone=Z4:conf=0.5,1.3568401336669922
1780377490.139314,Q4,Z1,Z5,HIT,Q4:zone_a=Z1:zone_b=Z5:conf=0.7,1.5387535095214844
1780377490.1419137,Q1,Z5,,HIT,Q1:zone=Z5:conf=0.0,0.8692741394042969
1780377490.1431003,Q1,Z4,,HIT,Q1:zone=Z4:conf=0.5,0.6232261657714844
1780377490.1444855,Q2,Z4,,HIT,Q2:zone=Z4:conf=0.0,0.5443096160888672
1780377490.1458805,Q1,Z3,,HIT,Q1:zone=Z3:conf=0.7,0.9131431579589844
1780377490.1473055,Q1,Z4,,HIT,Q1:zone=Z4:conf=0.5,0.7421970367431641
1780377490.148542,Q1,Z4,,HIT,Q1:zone=Z4:conf=0.0,0.7755756378173828
1780377490.1502378,Q4,Z2,Z3,HIT,Q4:zone_a=Z2:zone_b=Z3:conf=0.5,0.8945465087890625
1780377490.1519966,Q4,Z1,Z5,HIT,Q4:zone_a=Z1:zone_b=Z5:conf=0.7,0.8597373962402344
1780377490.1531572,Q4,Z1,Z4,HIT,Q4:zone_a=Z1:zone_b=Z4:conf=0.0,0.6036758422851562
1780377490.1543677,Q1,Z2,,HIT,Q1:zone=Z2:conf=0.0,0.6098747253417969
1780377490.1554906,Q2,Z2,,HIT,Q2:zone=Z2:conf=0.0,0.5936622619628906
1780377490.1569295,Q2,Z1,,HIT,Q2:zone=Z1:conf=0.0,0.7183551788330078
1780377490.1580837,Q2,Z3,,HIT,Q2:zone=Z3:conf=0.5,0.6449222564697266
1780377490.1591992,Q4,Z1,Z2,HIT,Q4:zone_a=Z1:zone_b=Z2:conf=0.0,0.6563663482666016
1780377490.1604402,Q2,Z1,,HIT,Q2:zone=Z1:conf=0.7,0.7829666137695312
1780377490.1620588,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.0,0.8645057678222656
1780377490.1636622,Q2,Z4,,HIT,Q2:zone=Z4:conf=0.0,0.8265972137451172
1780377490.1649072,Q3,Z1,,HIT,Q3:zone=Z1:conf=0.7,0.6802082061767578
1780377490.1661038,Q3,Z2,,HIT,Q3:zone=Z2:conf=0.7,0.6458759307861328
1780377490.167548,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.0,0.7822513580322266
1780377490.1687117,Q1,Z1,,HIT,Q1:zone=Z1:conf=0.0,0.7154941558837891
1780377490.169835,Q5,Z4,,HIT,Q5:zone=Z4:bins=10,0.6210803985595703
