timestamp,experiment_name,topic,group_id,partition,end_offset,committed_offset,lag,total_lag
2026-06-04T03:00:37.169056+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:37.169056+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:37.169056+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:38.398823+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:38.398823+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:38.398823+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:38.398823+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:39.621070+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:39.621070+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:39.621070+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:39.621070+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:40.856374+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:40.856374+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:40.856374+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:40.856374+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:42.077568+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:42.077568+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:42.077568+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:42.077568+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:43.315059+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:43.315059+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:43.315059+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:43.315059+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:44.548296+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:44.548296+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:44.548296+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:44.548296+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:45.789779+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:45.789779+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:45.789779+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:45.789779+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:47.022941+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:47.022941+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:47.022941+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:47.022941+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:48.254659+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:48.254659+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:48.254659+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:48.254659+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:49.483253+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:49.483253+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:49.483253+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:49.483253+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
